base_id,input_url,base,found,resolved_url,resolved_ext,detected_kind,content_type,http_status,note
EFTA00033105,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033105.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033105,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033105.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033108,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033108.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033108,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033108.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033109,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033109.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033109,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033109.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033113,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033113.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033113,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033113.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033114,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033114.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033114,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033114.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033115,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033115.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033115,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033115.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033116,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033116.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033116,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033116.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033117,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033117.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033117,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033117.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033118,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033118.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033118,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033118.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033120,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033120.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033120,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033120.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033121,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033121.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033121,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033121.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033122,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033122.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033122,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033122.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033124,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033124.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033124,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033124.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033125,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033125.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033125,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033125.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033126,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033126.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033126,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033126.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033128,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033128.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033128,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033128.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033129,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033129.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033129,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033129.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033130,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033130.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033130,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033130.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033132,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033132.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033132,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033132.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033133,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033133.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033133,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033133.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033134,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033134.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033134,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033134.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033135,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033135.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033135,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033135.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033137,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033137.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033137,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033137.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033139,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033139.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033139,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033139.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033140,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033140.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033140,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033140.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033141,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033141.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033141,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033141.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033142,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033142.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033142,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033142.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033143,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033143.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033143,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033143.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033144,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033144.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033144,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033144.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033145,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033145.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033145,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033145.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033150,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033150.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033150,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033150.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033152,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033152.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033152,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033152.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033153,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033153.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033153,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033153.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033154,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033154.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033154,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033154.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033155,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033155.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033155,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033155.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033157,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033157.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033157,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033157.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033160,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033160.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033160,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033160.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033161,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033161.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033161,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033161.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033162,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033162.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033162,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033162.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033163,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033163.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033163,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033163.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033165,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033165.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033165,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033165.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033166,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033166.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033166,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033166.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033167,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033167.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033167,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033167.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033168,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033168.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033168,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033168.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033169,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033169.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033169,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033169.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033170,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033170.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033170,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033170.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033171,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033171.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033171,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033171.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033172,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033172.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033172,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033172.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033178,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033178.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033178,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033178.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033180,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033180.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033180,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033180.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033181,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033181.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033181,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033181.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033183,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033183.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033183,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033183.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033184,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033184.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033184,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033184.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033186,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033186.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033186,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033186.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033187,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033187.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033187,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033187.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033188,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033188.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033188,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033188.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033189,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033189.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033189,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033189.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033191,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033191.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033191,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033191.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033192,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033192.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033192,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033192.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033193,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033193.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033193,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033193.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033194,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033194.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033194,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033194.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033195,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033195.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033195,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033195.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033196,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033196.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033196,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033196.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033199,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033199.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033199,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033199.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033200,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033200.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033200,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033200.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033201,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033201.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033201,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033201.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033204,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033204.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033204,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033204.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033205,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033205.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033205,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033205.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033206,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033206.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033206,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033206.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
